date,time,open,high,low,close,tickVolume
2016.10.18,23:00,1.21683,1.21743,1.21642,1.21642,2498
2016.10.19,00:00,1.21664,1.21759,1.2159,1.21756,1503
2016.10.19,01:00,1.21771,1.21794,1.21681,1.21721,3084
2016.10.19,02:00,1.21722,1.21807,1.21668,1.21789,2721
2016.10.19,03:00,1.21789,1.21857,1.21526,1.2158,4150
2016.10.19,04:00,1.2158,1.21656,1.2143,1.21501,3672
2016.10.19,05:00,1.21502,1.21643,1.21489,1.21515,3002
2016.10.19,06:00,1.21516,1.2157,1.21472,1.21527,2324
2016.10.19,07:00,1.21531,1.21583,1.21419,1.21538,2496
2016.10.19,08:00,1.21539,1.21557,1.2148,1.21536,2079
2016.10.19,09:00,1.21535,1.21543,1.21308,1.21417,5732
2016.10.19,10:00,1.21419,1.21621,1.21373,1.21605,6541
2016.10.19,11:00,1.21603,1.21854,1.21463,1.218,6962
2016.10.19,12:00,1.21799,1.21926,1.21311,1.21465,6757
2016.10.19,13:00,1.21466,1.21729,1.21377,1.21641,5583
2016.10.19,14:00,1.21647,1.21735,1.21426,1.21461,5428
2016.10.19,15:00,1.2146,1.21757,1.21415,1.21689,6359
2016.10.19,16:00,1.21688,1.2182,1.21585,1.21599,6773
2016.10.19,17:00,1.21599,1.2191,1.21517,1.21521,9103
2016.10.19,18:00,1.21522,1.21725,1.2142,1.21461,8172
2016.10.19,19:00,1.21464,1.21464,1.21225,1.21428,5063
2016.10.19,20:00,1.21428,1.21523,1.21327,1.21414,3164
2016.10.19,21:00,1.21416,1.21472,1.21387,1.21397,3702
2016.10.19,22:00,1.21392,1.21502,1.21388,1.2144,2522
2016.10.19,23:00,1.21442,1.21547,1.21386,1.21396,1868
2016.10.20,00:00,1.21363,1.21594,1.21289,1.21472,1674
2016.10.20,01:00,1.21483,1.2158,1.2144,1.21489,2597
2016.10.20,02:00,1.21491,1.21587,1.2147,1.21586,1396
2016.10.20,03:00,1.21587,1.21637,1.21476,1.21602,3180
2016.10.20,04:00,1.21603,1.21629,1.21506,1.21533,3336
2016.10.20,05:00,1.21533,1.21646,1.21523,1.21573,1944
2016.10.20,06:00,1.21572,1.21605,1.21508,1.21558,1586
2016.10.20,07:00,1.21557,1.21588,1.21497,1.21514,2322
2016.10.20,08:00,1.21515,1.21546,1.21435,1.21465,2537
2016.10.20,09:00,1.21466,1.21621,1.21456,1.21617,5317
2016.10.20,10:00,1.21626,1.21667,1.21326,1.21392,6198
2016.10.20,11:00,1.21389,1.21448,1.21238,1.2138,5857
2016.10.20,12:00,1.2138,1.21405,1.21176,1.2139,5738
2016.10.20,13:00,1.21389,1.21393,1.21147,1.21176,4092
2016.10.20,14:00,1.21175,1.21266,1.21019,1.21171,5675
2016.10.20,15:00,1.21171,1.21206,1.20365,1.2088,12211
2016.10.20,16:00,1.20882,1.21201,1.20831,1.21131,11156
2016.10.20,17:00,1.21132,1.21509,1.21111,1.21412,8813
2016.10.20,18:00,1.21411,1.21562,1.21396,1.21478,7011
2016.10.20,19:00,1.21477,1.21709,1.21476,1.2164,4633
2016.10.20,20:00,1.2164,1.21721,1.21582,1.21693,3997
2016.10.20,21:00,1.21692,1.21733,1.21597,1.21658,3047
2016.10.20,22:00,1.21657,1.21657,1.21527,1.21581,2251
2016.10.20,23:00,1.2158,1.21685,1.21572,1.21572,1793
2016.10.21,00:00,1.21573,1.21683,1.21502,1.21622,1013
2016.10.21,01:00,1.21622,1.21636,1.2156,1.21635,1625
2016.10.21,02:00,1.21626,1.21687,1.21602,1.2164,965
2016.10.21,03:00,1.21641,1.21697,1.21584,1.21647,2874
2016.10.21,04:00,1.21648,1.21784,1.21647,1.21674,2361
2016.10.21,05:00,1.2167,1.21791,1.21655,1.2177,3929
2016.10.21,06:00,1.2177,1.21806,1.21739,1.2175,1665
2016.10.21,07:00,1.21751,1.21833,1.2171,1.21792,1314
2016.10.21,08:00,1.21791,1.21801,1.21615,1.21751,2736
2016.10.21,09:00,1.2175,1.21872,1.21643,1.21719,5638
2016.10.21,10:00,1.21719,1.21848,1.21592,1.21778,7077
2016.10.21,11:00,1.21778,1.21846,1.21601,1.21645,5988
2016.10.21,12:00,1.21646,1.2174,1.21574,1.21614,5385
2016.10.21,13:00,1.21614,1.21654,1.21372,1.21389,4806
2016.10.21,14:00,1.2139,1.21484,1.21327,1.2133,4657
2016.10.21,15:00,1.21329,1.21338,1.21067,1.21249,7955
2016.10.21,16:00,1.21247,1.21387,1.21178,1.21339,7093
2016.10.21,17:00,1.21339,1.21589,1.21289,1.21391,7734
2016.10.21,18:00,1.21391,1.21514,1.21338,1.21492,7050
2016.10.21,19:00,1.21492,1.21802,1.21419,1.21715,4437
2016.10.21,20:00,1.21718,1.21734,1.21549,1.21632,3480
2016.10.21,21:00,1.21631,1.21653,1.21544,1.21549,3300
2016.10.21,22:00,1.2155,1.21625,1.21337,1.21409,3764
2016.10.21,23:00,1.21412,1.21514,1.21385,1.21485,1469
2016.10.24,00:00,1.21527,1.21543,1.21348,1.21502,681
2016.10.24,01:00,1.21506,1.21511,1.21427,1.21469,2369
2016.10.24,02:00,1.21469,1.21471,1.21414,1.21465,1979
2016.10.24,03:00,1.21464,1.21491,1.2134,1.21384,3353
2016.10.24,04:00,1.21384,1.2148,1.21287,1.21311,5206
2016.10.24,05:00,1.21309,1.2137,1.21269,1.2132,2921
2016.10.24,06:00,1.21322,1.21329,1.21249,1.2132,2629
2016.10.24,07:00,1.2132,1.21351,1.21287,1.21346,1917
2016.10.24,08:00,1.21345,1.21419,1.21308,1.21337,2777
2016.10.24,09:00,1.21338,1.21513,1.21303,1.21459,5057
2016.10.24,10:00,1.21466,1.21753,1.21438,1.21724,7147
2016.10.24,11:00,1.21724,1.21746,1.21505,1.21614,4565
2016.10.24,12:00,1.21613,1.21753,1.21579,1.21677,5328
2016.10.24,13:00,1.21675,1.21704,1.21516,1.21574,4026
2016.10.24,14:00,1.21574,1.21637,1.21439,1.21499,4411
2016.10.24,15:00,1.21498,1.21625,1.21461,1.21471,4800
2016.10.24,16:00,1.21474,1.21544,1.21386,1.21436,6383
2016.10.24,17:00,1.21438,1.21442,1.21149,1.21186,7423
2016.10.24,18:00,1.21188,1.21251,1.21022,1.21063,6359
2016.10.24,19:00,1.21061,1.21349,1.20983,1.21326,4436
2016.10.24,20:00,1.21327,1.21416,1.21205,1.21386,3043
2016.10.24,21:00,1.21385,1.21503,1.21353,1.21465,3330
2016.10.24,22:00,1.21466,1.2149,1.21413,1.21468,2491
2016.10.24,23:00,1.21464,1.2163,1.21455,1.21535,2638
2016.10.25,00:00,1.21535,1.21559,1.21435,1.21457,1436
2016.10.25,01:00,1.21456,1.21488,1.21365,1.21451,3612
2016.10.25,02:00,1.21449,1.21484,1.2138,1.21482,1808
2016.10.25,03:00,1.21484,1.21521,1.21419,1.21441,2683
2016.10.25,04:00,1.21444,1.21497,1.21389,1.21431,3088
2016.10.25,05:00,1.21432,1.21495,1.21409,1.21463,2518
2016.10.25,06:00,1.21463,1.2152,1.21381,1.21514,2426
2016.10.25,07:00,1.21515,1.21561,1.21355,1.2145,2948
2016.10.25,08:00,1.21451,1.21652,1.2137,1.21541,3939
2016.10.25,09:00,1.21539,1.21619,1.21441,1.21571,5335
2016.10.25,10:00,1.21571,1.21634,1.2149,1.2151,5546
2016.10.25,11:00,1.21509,1.2158,1.21436,1.21563,5483
2016.10.25,12:00,1.21562,1.21649,1.21514,1.21642,4662
2016.10.25,13:00,1.21642,1.21676,1.21517,1.21625,4999
2016.10.25,14:00,1.21624,1.21798,1.21566,1.21798,4441
2016.10.25,15:00,1.21798,1.22141,1.21641,1.21688,8417
2016.10.25,16:00,1.2169,1.21698,1.20878,1.20959,11770
2016.10.25,17:00,1.20959,1.21129,1.20603,1.20858,11714
2016.10.25,18:00,1.20859,1.21029,1.2074,1.20867,12255
2016.10.25,19:00,1.20869,1.21277,1.2078,1.21179,7396
2016.10.25,20:00,1.21178,1.21188,1.20924,1.21028,4727
2016.10.25,21:00,1.21028,1.21231,1.20974,1.21195,4440
2016.10.25,22:00,1.21194,1.21286,1.21038,1.21145,3709
2016.10.25,23:00,1.21145,1.21233,1.21049,1.21073,2278
2016.10.26,00:00,1.21039,1.21178,1.21039,1.2109,603
2016.10.26,01:00,1.2109,1.21152,1.21064,1.21085,2090
2016.10.26,02:00,1.21085,1.21172,1.20987,1.21094,2476
2016.10.26,03:00,1.21095,1.2112,1.21006,1.21065,3837
2016.10.26,04:00,1.21066,1.21139,1.20975,1.21,3628
2016.10.26,05:00,1.21,1.21042,1.20935,1.20968,2591
2016.10.26,06:00,1.20968,1.21034,1.20944,1.20995,1948
2016.10.26,07:00,1.20996,1.2103,1.20984,1.21,1822
2016.10.26,08:00,1.20997,1.21043,1.20939,1.21006,1911
2016.10.26,09:00,1.2101,1.21037,1.20831,1.20871,6019
2016.10.26,10:00,1.20874,1.21052,1.20832,1.20865,7716
2016.10.26,11:00,1.20866,1.21282,1.20866,1.21065,7944
2016.10.26,12:00,1.21066,1.21119,1.209,1.21004,6510
2016.10.26,13:00,1.21003,1.21118,1.20891,1.21104,5615
2016.10.26,14:00,1.21104,1.21171,1.20988,1.21148,5014
2016.10.26,15:00,1.21147,1.21242,1.21072,1.21153,6160
2016.10.26,16:00,1.21153,1.21287,1.21052,1.21214,9970
2016.10.26,17:00,1.21221,1.21528,1.21181,1.21513,10160
2016.10.26,18:00,1.21516,1.21521,1.21346,1.21424,7188
2016.10.26,19:00,1.21424,1.21497,1.21393,1.2145,4206
2016.10.26,20:00,1.21452,1.21549,1.21401,1.21501,4043
2016.10.26,21:00,1.21501,1.2155,1.21397,1.21476,3256
2016.10.26,22:00,1.21476,1.21684,1.21412,1.21539,3637
2016.10.26,23:00,1.21542,1.21684,1.2152,1.21636,2153
2016.10.27,00:00,1.21589,1.21646,1.21556,1.21556,836
2016.10.27,01:00,1.21559,1.21607,1.21515,1.21539,2038
2016.10.27,02:00,1.2154,1.21679,1.21476,1.21533,3589
2016.10.27,03:00,1.21532,1.21578,1.2139,1.21456,3222
2016.10.27,04:00,1.21458,1.21499,1.21384,1.21456,4032
2016.10.27,05:00,1.2146,1.21507,1.21408,1.21411,2787
2016.10.27,06:00,1.21409,1.21485,1.21354,1.21379,3338
2016.10.27,07:00,1.21382,1.21448,1.21339,1.21419,3202
2016.10.27,08:00,1.21418,1.21474,1.21343,1.2137,2717
2016.10.27,09:00,1.21373,1.21431,1.21304,1.21331,5405
2016.10.27,10:00,1.21328,1.21344,1.21169,1.21205,6336
2016.10.27,11:00,1.21205,1.21821,1.21178,1.21346,10559
2016.10.27,12:00,1.21344,1.21468,1.21285,1.21458,6407
2016.10.27,13:00,1.21458,1.2167,1.21392,1.21584,6878
2016.10.27,14:00,1.21581,1.2162,1.21449,1.21475,5125
2016.10.27,15:00,1.21472,1.21558,1.21226,1.21257,7121
2016.10.27,16:00,1.21258,1.21369,1.21164,1.2127,7973
2016.10.27,17:00,1.2127,1.2128,1.20769,1.20934,10260
2016.10.27,18:00,1.2094,1.21004,1.20793,1.20969,8689
2016.10.27,19:00,1.20968,1.21092,1.20864,1.20958,6019
2016.10.27,20:00,1.20962,1.21109,1.20908,1.20928,4575
2016.10.27,21:00,1.20926,1.20987,1.2086,1.20934,4025
2016.10.27,22:00,1.20934,1.20955,1.20863,1.20896,2821
2016.10.27,23:00,1.20892,1.21002,1.20772,1.20811,2456
2016.10.28,00:00,1.20801,1.20883,1.20759,1.20845,2201
2016.10.28,01:00,1.20846,1.20882,1.20767,1.20835,3187
2016.10.28,02:00,1.20836,1.20964,1.20805,1.20919,2672
2016.10.28,03:00,1.2092,1.20972,1.20866,1.20962,3082
2016.10.28,04:00,1.20962,1.21011,1.20929,1.20996,2784
2016.10.28,05:00,1.20998,1.21037,1.20947,1.21037,2321
2016.10.28,06:00,1.21032,1.21081,1.20965,1.20988,2091
2016.10.28,07:00,1.20988,1.21031,1.20948,1.20992,2380
2016.10.28,08:00,1.20993,1.21006,1.20833,1.20837,2005
2016.10.28,09:00,1.20845,1.20877,1.20734,1.20807,5160
2016.10.28,10:00,1.20808,1.20989,1.20775,1.20988,7751
2016.10.28,11:00,1.20987,1.21068,1.20912,1.20944,6643
2016.10.28,12:00,1.20944,1.21033,1.20587,1.20758,6820
2016.10.28,13:00,1.20758,1.20782,1.20543,1.20621,5604
2016.10.28,14:00,1.20618,1.20727,1.20406,1.20727,6614
2016.10.28,15:00,1.20727,1.20868,1.20589,1.20837,11148
2016.10.28,16:00,1.20839,1.20944,1.20716,1.20826,8716
2016.10.28,17:00,1.20826,1.20913,1.20574,1.20638,10879
2016.10.28,18:00,1.20638,1.20765,1.20521,1.20696,7463
2016.10.28,19:00,1.20697,1.20734,1.20564,1.20692,4243
2016.10.28,20:00,1.20694,1.2071,1.20282,1.20334,11242
2016.10.28,21:00,1.20336,1.20393,1.20264,1.20315,8200
2016.10.28,22:00,1.20316,1.20442,1.20282,1.20382,5782
2016.10.28,23:00,1.20385,1.20441,1.20247,1.20341,4730
2016.10.31,00:00,1.20349,1.20457,1.20291,1.20427,5498
2016.10.31,01:00,1.20426,1.20606,1.20396,1.20527,2862
2016.10.31,02:00,1.20528,1.20537,1.2039,1.2042,3761
2016.10.31,03:00,1.20421,1.20524,1.20317,1.2047,3675
2016.10.31,04:00,1.20471,1.20477,1.20376,1.20412,3750
2016.10.31,05:00,1.2041,1.20429,1.20369,1.20377,2564
2016.10.31,06:00,1.20378,1.20424,1.20359,1.204,2330
2016.10.31,07:00,1.20399,1.20445,1.2036,1.20396,3121
2016.10.31,08:00,1.20394,1.20425,1.2035,1.20373,2417
2016.10.31,09:00,1.20369,1.20454,1.20294,1.20347,5542
2016.10.31,10:00,1.20349,1.20597,1.20331,1.20448,5640
2016.10.31,11:00,1.20446,1.20468,1.20199,1.20244,4791
2016.10.31,12:00,1.20247,1.20387,1.20221,1.20248,4652
2016.10.31,13:00,1.20249,1.2039,1.20178,1.20321,5885
2016.10.31,14:00,1.2032,1.20404,1.20115,1.202,5824
2016.10.31,15:00,1.20205,1.2034,1.20106,1.20241,6622
2016.10.31,16:00,1.20237,1.20398,1.20166,1.20327,6278
2016.10.31,17:00,1.20331,1.20763,1.20306,1.20751,8414
2016.10.31,18:00,1.20754,1.20854,1.20704,1.2084,7977
2016.10.31,19:00,1.20842,1.21083,1.20793,1.21063,4278
2016.10.31,20:00,1.21066,1.21258,1.20962,1.21245,6556
2016.10.31,21:00,1.21252,1.21255,1.21002,1.21066,3087
2016.10.31,22:00,1.21067,1.21162,1.21006,1.21013,2795
2016.10.31,23:00,1.20995,1.21085,1.20915,1.21026,2973
2016.11.01,00:00,1.21029,1.21122,1.21017,1.21025,3062
2016.11.01,01:00,1.21016,1.21085,1.20992,1.21025,2728
2016.11.01,02:00,1.21022,1.21052,1.20844,1.20846,3249
2016.11.01,03:00,1.20847,1.20998,1.20778,1.20982,3209
2016.11.01,04:00,1.20981,1.21054,1.20953,1.21019,2465
2016.11.01,05:00,1.2102,1.2108,1.20982,1.21034,3727
2016.11.01,06:00,1.21033,1.21036,1.20995,1.21,1908
2016.11.01,07:00,1.21001,1.21031,1.20962,1.20972,1564
2016.11.01,08:00,1.20974,1.20992,1.20844,1.2088,2676
2016.11.01,09:00,1.20882,1.21133,1.20841,1.21095,5416
2016.11.01,10:00,1.21094,1.21296,1.20871,1.20876,6497
2016.11.01,11:00,1.20877,1.20918,1.20702,1.20705,6047
2016.11.01,12:00,1.20708,1.20768,1.20471,1.20569,5214
2016.11.01,13:00,1.2057,1.2063,1.20114,1.2018,6671
2016.11.01,14:00,1.20181,1.20234,1.19949,1.19993,6113
2016.11.01,15:00,1.19994,1.20138,1.19925,1.19994,7215
2016.11.01,16:00,1.19998,1.20061,1.19697,1.19833,8724
2016.11.01,17:00,1.19835,1.19919,1.19588,1.19611,6882
2016.11.01,18:00,1.19613,1.19662,1.19344,1.19566,7325
2016.11.01,19:00,1.19566,1.19613,1.19274,1.19338,5745
2016.11.01,20:00,1.19339,1.19339,1.19105,1.19304,6542
2016.11.01,21:00,1.19304,1.19454,1.19218,1.19341,4170
2016.11.01,22:00,1.1934,1.19415,1.19318,1.1935,2571
2016.11.01,23:00,1.19324,1.19398,1.19302,1.19339,3287
2016.11.02,00:00,1.19344,1.19357,1.19195,1.19338,3742
2016.11.02,01:00,1.19338,1.19358,1.19306,1.19317,3200
2016.11.02,02:00,1.19318,1.19378,1.1927,1.19308,3767
2016.11.02,03:00,1.19308,1.19315,1.19023,1.19024,4160
2016.11.02,04:00,1.19023,1.19118,1.19017,1.19057,3795
2016.11.02,05:00,1.19057,1.19122,1.19043,1.19097,2902
2016.11.02,06:00,1.19098,1.1912,1.19056,1.19078,1770
2016.11.02,07:00,1.19078,1.19307,1.19076,1.19238,2733
2016.11.02,08:00,1.19237,1.19301,1.19172,1.19219,3310
2016.11.02,09:00,1.19219,1.19301,1.18983,1.19182,7079
2016.11.02,10:00,1.19185,1.19219,1.18984,1.19199,8917
2016.11.02,11:00,1.19199,1.1929,1.19141,1.19242,6523
2016.11.02,12:00,1.19243,1.19386,1.19211,1.19363,6100
2016.11.02,13:00,1.19364,1.19576,1.19322,1.19543,7452
2016.11.02,14:00,1.19543,1.19972,1.19454,1.19791,9715
2016.11.02,15:00,1.1979,1.19847,1.19621,1.19682,8633
2016.11.02,16:00,1.19682,1.19818,1.19214,1.19323,10060
2016.11.02,17:00,1.19319,1.19515,1.19319,1.19455,7307
2016.11.02,18:00,1.19455,1.19702,1.19385,1.1966,6401
2016.11.02,19:00,1.1966,1.19697,1.19453,1.19503,5864
2016.11.02,20:00,1.19508,1.19658,1.19382,1.19566,10067
2016.11.02,21:00,1.19561,1.19671,1.19551,1.19667,3747
2016.11.02,22:00,1.19675,1.19731,1.19619,1.19685,2898
2016.11.02,23:00,1.19715,1.19815,1.19609,1.19707,1514
2016.11.03,00:00,1.19708,1.19737,1.1963,1.1972,2946
2016.11.03,01:00,1.19723,1.19756,1.19683,1.1971,2778
2016.11.03,02:00,1.19712,1.19779,1.19675,1.19731,3790
2016.11.03,03:00,1.19736,1.19788,1.19613,1.19622,3755
2016.11.03,04:00,1.19623,1.19644,1.19541,1.19551,4851
2016.11.03,05:00,1.1955,1.19698,1.19544,1.19633,4627
2016.11.03,06:00,1.19634,1.1967,1.19575,1.19665,2808
2016.11.03,07:00,1.19664,1.19708,1.19605,1.19694,2584
2016.11.03,08:00,1.19694,1.19935,1.19611,1.19714,3996
2016.11.03,09:00,1.19716,1.19903,1.19672,1.19885,6241
2016.11.03,10:00,1.19882,1.20041,1.19838,1.19952,7150
2016.11.03,11:00,1.19952,1.20235,1.19897,1.20178,6928
2016.11.03,12:00,1.20179,1.21083,1.20096,1.20984,14538
2016.11.03,13:00,1.20983,1.21216,1.20659,1.20879,10812
2016.11.03,14:00,1.2087,1.21678,1.20853,1.21594,12690
2016.11.03,15:00,1.21594,1.21676,1.21302,1.21379,9258
2016.11.03,16:00,1.21381,1.21442,1.21225,1.21239,8617
2016.11.03,17:00,1.21243,1.21375,1.21014,1.21353,7613
2016.11.03,18:00,1.21353,1.21466,1.21111,1.21379,6876
2016.11.03,19:00,1.21376,1.21403,1.21164,1.21182,5311
2016.11.03,20:00,1.21181,1.21366,1.21155,1.21342,5519
2016.11.03,21:00,1.21342,1.21398,1.2124,1.21339,4464
2016.11.03,22:00,1.21338,1.2142,1.21313,1.2134,3948
2016.11.03,23:00,1.21265,1.21388,1.21265,1.21382,951
2016.11.04,00:00,1.21392,1.2141,1.21343,1.21384,4394
2016.11.04,01:00,1.21397,1.21468,1.21348,1.2146,4142
2016.11.04,02:00,1.21461,1.21596,1.2145,1.21547,3375
2016.11.04,03:00,1.21548,1.21608,1.21505,1.21564,3124
2016.11.04,04:00,1.21566,1.21668,1.21565,1.21627,2676
2016.11.04,05:00,1.21628,1.21691,1.21577,1.21582,2495
2016.11.04,06:00,1.21582,1.2159,1.21526,1.21532,1331
2016.11.04,07:00,1.21533,1.2157,1.21502,1.21517,1778
2016.11.04,08:00,1.21519,1.2152,1.21401,1.21401,3102
2016.11.04,09:00,1.214,1.21639,1.21398,1.2149,6052
2016.11.04,10:00,1.21489,1.21549,1.21403,1.21494,6848
2016.11.04,11:00,1.21491,1.21608,1.21471,1.21547,5813
2016.11.04,12:00,1.21546,1.21671,1.21412,1.21422,4869
2016.11.04,13:00,1.21422,1.21623,1.21393,1.21394,6723
2016.11.04,14:00,1.21395,1.21427,1.21151,1.21301,12072
2016.11.04,15:00,1.21301,1.21388,1.21206,1.21372,9960
2016.11.04,16:00,1.21371,1.21682,1.21322,1.21543,10194
2016.11.04,17:00,1.21542,1.21639,1.2145,1.21463,7917
2016.11.04,18:00,1.21464,1.21524,1.21183,1.21384,6112
2016.11.04,19:00,1.21384,1.214,1.21174,1.21268,4458
2016.11.04,20:00,1.21268,1.21456,1.21193,1.2133,3628
2016.11.04,21:00,1.21332,1.21362,1.2119,1.21223,3595
2016.11.04,22:00,1.21223,1.21351,1.21151,1.21153,4130
2016.11.07,00:00,1.21615,1.21713,1.21363,1.21531,3811
2016.11.07,01:00,1.21537,1.21678,1.21368,1.2167,5733
2016.11.07,02:00,1.2167,1.21743,1.21382,1.21459,4926
2016.11.07,03:00,1.21459,1.21558,1.21455,1.21491,4137
2016.11.07,04:00,1.21491,1.21599,1.21432,1.21515,3653
2016.11.07,05:00,1.21515,1.21584,1.21488,1.21506,2752
2016.11.07,06:00,1.21504,1.21588,1.21493,1.21556,2308
2016.11.07,07:00,1.21556,1.21568,1.21379,1.21508,3501
2016.11.07,08:00,1.21512,1.21584,1.2141,1.21486,3905
2016.11.07,09:00,1.21486,1.21534,1.21258,1.21268,6463
2016.11.07,10:00,1.21268,1.21471,1.21147,1.21247,7299
2016.11.07,11:00,1.21249,1.21336,1.21152,1.2117,5934
2016.11.07,12:00,1.21171,1.21349,1.20989,1.21181,6589
2016.11.07,13:00,1.21179,1.2132,1.21125,1.21201,5208
2016.11.07,14:00,1.21198,1.21325,1.21111,1.21115,5798
2016.11.07,15:00,1.21116,1.21232,1.21099,1.21182,6124
2016.11.07,16:00,1.21182,1.21257,1.20874,1.20964,6911
2016.11.07,17:00,1.20962,1.21182,1.2094,1.21086,9211
2016.11.07,18:00,1.21087,1.21153,1.2095,1.21012,6974
2016.11.07,19:00,1.21011,1.21015,1.20819,1.20943,5141
2016.11.07,20:00,1.20942,1.20993,1.20851,1.2087,4222
2016.11.07,21:00,1.20869,1.20924,1.20784,1.20843,3430
2016.11.07,22:00,1.20843,1.20873,1.20769,1.20784,3666
2016.11.07,23:00,1.20785,1.20823,1.20629,1.20759,1646
2016.11.08,00:00,1.20621,1.20784,1.20606,1.20754,1802
2016.11.08,01:00,1.20753,1.20761,1.20671,1.20754,2194
2016.11.08,02:00,1.20755,1.20855,1.20748,1.2079,3593
2016.11.08,03:00,1.20788,1.20825,1.20746,1.20824,4294
2016.11.08,04:00,1.20825,1.20843,1.2078,1.20804,2607
2016.11.08,05:00,1.20805,1.20853,1.20756,1.20768,2038
2016.11.08,06:00,1.20768,1.20809,1.20716,1.20741,1315
2016.11.08,07:00,1.20738,1.20793,1.20728,1.20789,2219
2016.11.08,08:00,1.20789,1.20912,1.2076,1.20883,2222
2016.11.08,09:00,1.20884,1.21106,1.20833,1.21073,5443
2016.11.08,10:00,1.2108,1.21183,1.21022,1.21074,5500
2016.11.08,11:00,1.21074,1.21194,1.20994,1.21178,5430
2016.11.08,12:00,1.21179,1.21235,1.20988,1.21065,5846
2016.11.08,13:00,1.21065,1.21187,1.21059,1.2114,4292
2016.11.08,14:00,1.21142,1.21162,1.20898,1.20962,5269
2016.11.08,15:00,1.20964,1.21024,1.20748,1.20748,5218
2016.11.08,16:00,1.20746,1.20759,1.20594,1.20689,6752
2016.11.08,17:00,1.20688,1.20918,1.20686,1.20913,8082
2016.11.08,18:00,1.20913,1.20993,1.20645,1.20697,7655
2016.11.08,19:00,1.20697,1.20978,1.2068,1.20963,5501
2016.11.08,20:00,1.20963,1.21297,1.20943,1.21138,5118
2016.11.08,21:00,1.21141,1.2118,1.21046,1.21057,3640
2016.11.08,22:00,1.21058,1.21122,1.2093,1.20989,4216
2016.11.08,23:00,1.20989,1.21133,1.20916,1.2103,3604
2016.11.09,00:00,1.21022,1.21165,1.20885,1.21066,1402
2016.11.09,01:00,1.21064,1.21465,1.21061,1.21297,5157
2016.11.09,02:00,1.21295,1.21588,1.20887,1.21526,11343
2016.11.09,03:00,1.2154,1.21576,1.20949,1.20975,8234
2016.11.09,04:00,1.20975,1.20984,1.20171,1.20263,14684
2016.11.09,05:00,1.20262,1.20296,1.19668,1.19697,12343
2016.11.09,06:00,1.19697,1.20068,1.19582,1.19829,12186
2016.11.09,07:00,1.19829,1.20037,1.19665,1.19825,9236
2016.11.09,08:00,1.19824,1.20398,1.19706,1.20133,10818
2016.11.09,09:00,1.20133,1.2065,1.19988,1.20448,14265
2016.11.09,10:00,1.20446,1.21013,1.20305,1.20927,13632
2016.11.09,11:00,1.20927,1.2131,1.20906,1.21297,11343
2016.11.09,12:00,1.21297,1.21297,1.20857,1.21027,10612
2016.11.09,13:00,1.21024,1.21237,1.20794,1.21193,9100
2016.11.09,14:00,1.21192,1.21361,1.2105,1.21338,9593
2016.11.09,15:00,1.21337,1.21421,1.20994,1.21027,13520
2016.11.09,16:00,1.21029,1.2188,1.21008,1.2171,14504
2016.11.09,17:00,1.21711,1.22398,1.21575,1.22129,13949
2016.11.09,18:00,1.22135,1.22681,1.22113,1.22368,11977
2016.11.09,19:00,1.22372,1.22476,1.22001,1.22033,8155
2016.11.09,20:00,1.22031,1.22083,1.21824,1.22066,7520
2016.11.09,21:00,1.22064,1.22424,1.22034,1.22401,5516
2016.11.09,22:00,1.22402,1.22418,1.22215,1.22294,5949
2016.11.09,23:00,1.22293,1.22359,1.2184,1.22096,4864
2016.11.10,00:00,1.22095,1.22258,1.22005,1.2215,1387
2016.11.10,01:00,1.22148,1.22282,1.22102,1.22259,2995
2016.11.10,02:00,1.22259,1.22445,1.22243,1.22272,4817
2016.11.10,03:00,1.22273,1.2232,1.21866,1.21886,5993
2016.11.10,04:00,1.21887,1.22079,1.2183,1.22048,4631
2016.11.10,05:00,1.22047,1.2211,1.21952,1.22022,4456
2016.11.10,06:00,1.22023,1.22147,1.21964,1.22113,3707
2016.11.10,07:00,1.22112,1.2217,1.21971,1.22152,4658
2016.11.10,08:00,1.22151,1.22172,1.21993,1.22015,3278
2016.11.10,09:00,1.22013,1.22428,1.22013,1.22373,7009
2016.11.10,10:00,1.22372,1.22574,1.22257,1.22411,11427
2016.11.10,11:00,1.22411,1.22702,1.22308,1.22377,10343
2016.11.10,12:00,1.22372,1.22522,1.22204,1.22315,8993
2016.11.10,13:00,1.22314,1.22555,1.2226,1.22489,9713
2016.11.10,14:00,1.2249,1.22862,1.22415,1.22706,10580
2016.11.10,15:00,1.22707,1.22864,1.22542,1.22839,11429
2016.11.10,16:00,1.22839,1.23456,1.22822,1.23412,11927
2016.11.10,17:00,1.23416,1.23446,1.22948,1.2331,16093
2016.11.10,18:00,1.2331,1.23883,1.23279,1.23678,13937
2016.11.10,19:00,1.23677,1.24017,1.23665,1.23859,8885
2016.11.10,20:00,1.2386,1.24162,1.23672,1.24104,8073
2016.11.10,21:00,1.24104,1.24135,1.23858,1.2399,7279
2016.11.10,22:00,1.23989,1.24031,1.23806,1.23849,6263
2016.11.10,23:00,1.23849,1.2389,1.23779,1.23808,3858
2016.11.11,00:00,1.23711,1.23886,1.23693,1.23776,1177
2016.11.11,01:00,1.23788,1.23966,1.23788,1.23886,3054
2016.11.11,02:00,1.23886,1.23911,1.23781,1.23819,4676
